REFUOID	U_WGS84X	U_WGS84Y	JAHR	MONAT	WOCHENTAG	U_GEMNR2	U_GEMNAME	U_GEBIET	U_GEBIET_T	U_LICHT	U_LICHT_T	U_UNF_TYP	U_UNF_TYP_T	UHRZEIT	BETEILIGUNG
6098073473	16,31492057	48,16434346	2023	9	Thu	91201	Wien	1	Ortsgebiet	2	Tageslicht	151	Auffahren im Kreuzungsbereich - auf fahrendes Fahrzeug	15 bis 18 Uhr	Pkw, Pkw
6098068026	16,34729603	48,16591878	2023	9	Tue	91001	Wien	1	Ortsgebiet	2	Tageslicht	821	beim Rechtsabbiegen - Fg.: gleiche Ann‰herungsrichtung	9 bis 12 Uhr	Fussgaenger:in, Pkw
6098068105	16,39175168	48,21399402	2023	9	Mon	90201	Wien	1	Ortsgebiet	2	Tageslicht	312	Kollision beim Rechtsabbiegen - Rechtsabbieger mit Geradeausfahrendem	15 bis 18 Uhr	Fahrrad, Pkw
6098072168	16,33679014	48,20422022	2023	9	Tue	91601	Wien	1	Ortsgebiet	2	Tageslicht	322	Kollision beim Linksabbiegen - Linksabbieger mit Geradeausfahrendem	15 bis 18 Uhr	Motorrad, Pkw
6098075315	16,33107848	48,18056554	2023	9	Mon	91201	Wien	1	Ortsgebiet	2	Tageslicht	874	Fuﬂg‰nger geht auf Fahrbahn - gleiche Richtung, linke Fahrbahnseite	12 bis 15 Uhr	Fussgaenger:in, Pkw
6098072742	16,37341536	48,21363313	2023	9	Thu	90101	Wien	1	Ortsgebiet	2	Tageslicht	742	Kollision mit haltenden oder parkenden Fahrzeugen - Offene Wagent¸re Vorbeifahren rechts	6 bis 9 Uhr	Fahrrad, Pkw
6098072486	16,38568553	48,16280914	2023	9	Mon	91001	Wien	0	Freiland	2	Tageslicht	711	Kollision mit haltenden oder parkenden Fahrzeugen - Fahrzeug h‰lt oder parkt rechts	12 bis 15 Uhr	Motorrad
6098073168	16,3631203	48,18414404	2023	9	Thu	90501	Wien	1	Ortsgebiet	2	Tageslicht	411	Kollision beim Abbiegen - entgegeng. Richtung - beim Linksabbiegen	12 bis 15 Uhr	Motorrad, Pkw
6098071292	16,34125279	48,17692371	2023	9	Sat	91201	Wien	1	Ortsgebiet	2	Tageslicht	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	6 bis 9 Uhr	Pkw, Pkw, Pkw
6098072349	16,45109555	48,15362655	2023	9	Sat	91101	Wien	1	Ortsgebiet	2	Tageslicht	131	Auffahren auf fahrendes Fahrzeug - auf der Geraden	15 bis 18 Uhr	E-Scooter, Pkw
6098071936	16,28068416	48,20431811	2023	9	Tue	91401	Wien	1	Ortsgebiet	2	Tageslicht	181	Kollision durch Einordnen - von rechts	9 bis 12 Uhr	Motorrad, Pkw
6098067854	16,36007501	48,15562895	2023	9	Tue	91001	Wien	1	Ortsgebiet	2	Tageslicht	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	6 bis 9 Uhr	E-Scooter, Pkw
6098073127	16,35055476	48,22394484	2023	9	Fri	90901	Wien	1	Ortsgebiet	2	Tageslicht	741	Kollision mit haltenden oder parkenden Fahrzeugen - Offene Wagent¸re Vorbeifahren links	9 bis 12 Uhr	Fahrrad, Pkw
6098072292	16,37631925	48,25915431	2023	9	Thu	92101	Wien	1	Ortsgebiet	2	Tageslicht	921	Tierunf‰lle - Tier auf der Fahrbahn	6 bis 9 Uhr	Fahrrad, Fussgaenger:in
6098071937	16,27264001	48,19882793	2023	9	Tue	91401	Wien	1	Ortsgebiet	2	Tageslicht	332	Kollision beim Umkehren - gleiche Richtung - im Streckenbereich	18 bis 24 Uhr	Motorrad, Pkw
6098068173	16,42292942	48,30123797	2023	9	Mon	92101	Wien	1	Ortsgebiet	2	Tageslicht	311	Kollision beim Rechtsabbiegen - Auffahren auf Rechtsabbieger	18 bis 24 Uhr	Lkw, Pkw
6098071626	16,35809109	48,18703248	2023	9	Sat	90501	Wien	1	Ortsgebiet	4	Dunkelheit	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	0 bis 6 Uhr	Pkw, Pkw
6098071987	16,33729329	48,19013586	2023	9	Fri	91501	Wien	1	Ortsgebiet	2	Tageslicht	451	Besonderer Gegenverkehr - z.B. Radwege, eigene Gleiskˆrper	15 bis 18 Uhr	E-Scooter, Pkw
6098065967	16,32836646	48,23233228	2023	9	Mon	91801	Wien	1	Ortsgebiet	2	Tageslicht	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	15 bis 18 Uhr	Motorrad, Pkw
6098070193	16,37046951	48,24844245	2023	9	Sat	91901	Wien	1	Ortsgebiet	2	Tageslicht	264	Frontal- oder Streifkollision beim ‹berholen - auf der Geraden	15 bis 18 Uhr	Fahrrad, Fahrrad
6098068197	16,41029075	48,2872977	2023	9	Thu	92101	Wien	1	Ortsgebiet	2	Tageslicht	622	Kollision beim Entgegenkommen - Linksabbieger m. entgegenkomm. Fahrzeug	15 bis 18 Uhr	E-Scooter, Pkw
6098072818	16,42681454	48,18715986	2023	9	Mon	90301	Wien	0	Freiland	2	Tageslicht	711	Kollision mit haltenden oder parkenden Fahrzeugen - Fahrzeug h‰lt oder parkt rechts	18 bis 24 Uhr	Lkw, Motorrad
6098073288	16,3493414	48,16847333	2023	9	Fri	91001	Wien	1	Ortsgebiet	2	Tageslicht	123	Wechseln des Fahrstreifens mit und ohne Kollision - nach links	12 bis 15 Uhr	Motorrad, Pkw
6098071777	16,3483096	48,1992694	2023	9	Tue	90701	Wien	1	Ortsgebiet	2	Tageslicht	948	Aus- oder Einfahrt - Kollision bei Haus-, Grundst¸cks-, Ein- oder Ausfahrt	15 bis 18 Uhr	E-Scooter, Pkw
6098071511	16,35159375	48,21129543	2023	9	Wed	90801	Wien	1	Ortsgebiet	2	Tageslicht	872	Fuﬂg‰nger geht auf Fahrbahn - gegen Richtung, linke Fahrbahnseite	12 bis 15 Uhr	Fussgaenger:in, Lkw
6098066014	16,31859423	48,20134677	2023	9	Fri	91501	Wien	1	Ortsgebiet	2	Tageslicht	711	Kollision mit haltenden oder parkenden Fahrzeugen - Fahrzeug h‰lt oder parkt rechts	12 bis 15 Uhr	Motorrad
6098073106	16,31477306	48,16418881	2023	9	Sun	91201	Wien	1	Ortsgebiet	4	Dunkelheit	021	Abkommen links - auf der Geraden	0 bis 6 Uhr	Pkw
6098073147	16,44914863	48,2356184	2023	9	Tue	92201	Wien	1	Ortsgebiet	4	Dunkelheit	951	Radfahrer - Kollision mit querendem Radfahrer	18 bis 24 Uhr	Fahrrad, Fahrrad
6098075987	16,42072585	48,19614261	2023	9	Wed	90201	Wien	0	Freiland	4	Dunkelheit	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	18 bis 24 Uhr	Pkw, Pkw
6098071324	16,39935026	48,19214384	2023	9	Mon	90301	Wien	1	Ortsgebiet	2	Tageslicht	241	Frontalkollision - auf der Geraden	15 bis 18 Uhr	Fahrrad, Pkw
6098073290	16,45114793	48,25841958	2023	9	Sat	92201	Wien	1	Ortsgebiet	2	Tageslicht	231	Streifkollision - auf der Geraden	15 bis 18 Uhr	Fahrrad, Pkw
6098064033	16,32632935	48,23595826	2023	9	Sun	91801	Wien	1	Ortsgebiet	3	D‰mmerung	711	Kollision mit haltenden oder parkenden Fahrzeugen - Fahrzeug h‰lt oder parkt rechts	18 bis 24 Uhr	E-Bike
6098070770	16,42479414	48,29687228	2023	9	Mon	92101	Wien	1	Ortsgebiet	2	Tageslicht	851	Fuﬂg‰nger auf Fahrbahn - von rechts	6 bis 9 Uhr	Fussgaenger:in, Pkw
6098073033	16,3266841	48,20904426	2023	9	Thu	91601	Wien	1	Ortsgebiet	2	Tageslicht	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	9 bis 12 Uhr	Fahrrad, Lkw
6098067056	16,33901302	48,19558159	2023	9	Sat	91501	Wien	1	Ortsgebiet	2	Tageslicht	112	Kollision beim ‹berholen - ‹berholen links	15 bis 18 Uhr	Pkw, Pkw
6098073841	16,40658286	48,17477897	2023	9	Mon	91101	Wien	1	Ortsgebiet	2	Tageslicht	411	Kollision beim Abbiegen - entgegeng. Richtung - beim Linksabbiegen	6 bis 9 Uhr	Lkw, Pkw
6098073151	16,36053316	48,2157687	2023	9	Tue	90901	Wien	1	Ortsgebiet	2	Tageslicht	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	15 bis 18 Uhr	Pkw, Pkw
6098068108	16,36188323	48,20516863	2023	9	Sat	90101	Wien	1	Ortsgebiet	2	Tageslicht	241	Frontalkollision - auf der Geraden	15 bis 18 Uhr	E-Bike, Fahrrad
6098068242	16,36054052	48,24088281	2023	9	Mon	91901	Wien	1	Ortsgebiet	2	Tageslicht	052	Sturz vom oder im Fahrzeug - Sturz (Verletzung) im Fahrzeug	12 bis 15 Uhr	Schienenfahrzeug
6098072905	16,316332	48,16672266	2023	9	Fri	91201	Wien	1	Ortsgebiet	2	Tageslicht	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	12 bis 15 Uhr	Motorrad, Pkw
6098073157	16,53216132	48,21154302	2023	9	Tue	92201	Wien	1	Ortsgebiet	2	Tageslicht	622	Kollision beim Entgegenkommen - Linksabbieger m. entgegenkomm. Fahrzeug	9 bis 12 Uhr	Motorrad, Pkw
6098072731	16,37697295	48,20393967	2023	9	Tue	90101	Wien	1	Ortsgebiet	2	Tageslicht	621	Kollision beim Entgegenkommen - Rechtsabbieger m. entgegenkomm. Fahrzeug	15 bis 18 Uhr	Fahrrad, Pkw
6098071889	16,39539507	48,23326388	2023	9	Sat	90201	Wien	1	Ortsgebiet	3	D‰mmerung	711	Kollision mit haltenden oder parkenden Fahrzeugen - Fahrzeug h‰lt oder parkt rechts	6 bis 9 Uhr	Pkw
6098085108	16,32327068	48,23605926	2023	9	Tue	91801	Wien	1	Ortsgebiet	2	Tageslicht	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	12 bis 15 Uhr	Lkw, Motorfahrrad
6098064435	16,34931985	48,24437591	2023	9	Thu	91901	Wien	1	Ortsgebiet	2	Tageslicht	411	Kollision beim Abbiegen - entgegeng. Richtung - beim Linksabbiegen	15 bis 18 Uhr	Fahrrad, Pkw
6098067605	16,4114847	48,25481248	2023	9	Thu	92101	Wien	1	Ortsgebiet	2	Tageslicht	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	9 bis 12 Uhr	Pkw, Pkw
6098071501	16,33744205	48,20040728	2023	9	Sun	91501	Wien	1	Ortsgebiet	4	Dunkelheit	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	18 bis 24 Uhr	Motorrad, Pkw
6098074005	16,41945734	48,22028113	2023	9	Wed	92201	Wien	1	Ortsgebiet	2	Tageslicht	921	Tierunf‰lle - Tier auf der Fahrbahn	15 bis 18 Uhr	Fahrrad, Fussgaenger:in
6098075584	16,34940438	48,20640923	2023	9	Wed	90801	Wien	1	Ortsgebiet	4	Dunkelheit	823	beim Linksabbiegen - Fg.: gleiche Ann‰herungsrichtung	18 bis 24 Uhr	Fussgaenger:in, Pkw
6098074160	16,3837379	48,1273791	2023	9	Tue	91001	Wien	0	Freiland	2	Tageslicht	131	Auffahren auf fahrendes Fahrzeug - auf der Geraden	15 bis 18 Uhr	Lkw, Lkw, Pkw, Pkw
6098071786	16,33819493	48,20010844	2023	9	Thu	90701	Wien	1	Ortsgebiet	2	Tageslicht	051	Sturz vom oder im Fahrzeug - Sturz vom Fahrzeug	12 bis 15 Uhr	Fahrrad
6098071601	16,35554849	48,19110315	2023	9	Fri	90501	Wien	1	Ortsgebiet	2	Tageslicht	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	9 bis 12 Uhr	Lkw, Pkw, Pkw
6098073045	16,31476965	48,15653954	2023	9	Sat	92301	Wien	1	Ortsgebiet	2	Tageslicht	112	Kollision beim ‹berholen - ‹berholen links	15 bis 18 Uhr	E-Scooter, E-Scooter
6098072923	16,40527222	48,22547069	2023	9	Tue	90201	Wien	1	Ortsgebiet	2	Tageslicht	161	Auffahren im Kreuzungsbereich - auf stehendes Fahrzeug	6 bis 9 Uhr	Pkw, Pkw, Pkw
6098074750	16,36186329	48,20517797	2023	9	Fri	90101	Wien	1	Ortsgebiet	2	Tageslicht	823	beim Linksabbiegen - Fg.: gleiche Ann‰herungsrichtung	15 bis 18 Uhr	Fussgaenger:in, Pkw
6098068169	16,3146844	48,20104997	2023	9	Mon	91401	Wien	1	Ortsgebiet	2	Tageslicht	824	beim Linksabbiegen - Fg.: gegen Ann‰herungsrichtung	12 bis 15 Uhr	Fussgaenger:in, Pkw
6098072918	16,48332333	48,24554898	2023	9	Fri	92201	Wien	1	Ortsgebiet	2	Tageslicht	812	Fahrzeug biegt nicht ab - nach Querstraﬂe, Fuﬂg‰nger von rechts	6 bis 9 Uhr	Lkw, Sonstige
6098068016	16,39146332	48,26956316	2023	9	Mon	92101	Wien	1	Ortsgebiet	2	Tageslicht	851	Fuﬂg‰nger auf Fahrbahn - von rechts	15 bis 18 Uhr	E-Scooter, Fussgaenger:in, Fussgaenger:in
6098071896	16,32373825	48,22579912	2023	9	Mon	91701	Wien	1	Ortsgebiet	2	Tageslicht	948	Aus- oder Einfahrt - Kollision bei Haus-, Grundst¸cks-, Ein- oder Ausfahrt	15 bis 18 Uhr	Fahrrad, Pkw
6098073176	16,37067073	48,23648066	2023	9	Mon	92001	Wien	1	Ortsgebiet	2	Tageslicht	312	Kollision beim Rechtsabbiegen - Rechtsabbieger mit Geradeausfahrendem	12 bis 15 Uhr	Fahrrad, Pkw
6098072739	16,37699478	48,20395691	2023	9	Mon	90101	Wien	1	Ortsgebiet	2	Tageslicht	621	Kollision beim Entgegenkommen - Rechtsabbieger m. entgegenkomm. Fahrzeug	15 bis 18 Uhr	Fahrrad, Pkw
6098073544	16,47161712	48,17028158	2023	9	Thu	91101	Wien	1	Ortsgebiet	2	Tageslicht	622	Kollision beim Entgegenkommen - Linksabbieger m. entgegenkomm. Fahrzeug	18 bis 24 Uhr	E-Scooter, Lkw
6098071821	16,34995819	48,22589063	2023	9	Sun	90901	Wien	1	Ortsgebiet	4	Dunkelheit	123	Wechseln des Fahrstreifens mit und ohne Kollision - nach links	0 bis 6 Uhr	Pkw, Pkw, Pkw
6098068023	16,39324818	48,26618121	2023	9	Fri	92101	Wien	1	Ortsgebiet	3	D‰mmerung	822	beim Rechtsabbiegen - Fg.: gegen Ann‰herungsrichtung	18 bis 24 Uhr	Fussgaenger:in, Sonstige
6098072489	16,38206775	48,15311043	2023	9	Fri	91001	Wien	1	Ortsgebiet	2	Tageslicht	611	Kollision beim Fahren in gleiche Zielrichtung - mit Rechtsabbieger	18 bis 24 Uhr	Bus, Pkw
6098074007	16,34803058	48,21523052	2023	9	Tue	90801	Wien	1	Ortsgebiet	2	Tageslicht	322	Kollision beim Linksabbiegen - Linksabbieger mit Geradeausfahrendem	9 bis 12 Uhr	Fahrrad, Schienenfahrzeug
6098073057	16,31770948	48,20780043	2023	9	Wed	91601	Wien	1	Ortsgebiet	4	Dunkelheit	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	18 bis 24 Uhr	Motorrad, Pkw
6098068088	16,39068502	48,29496852	2023	9	Sun	92101	Wien	1	Ortsgebiet	2	Tageslicht	611	Kollision beim Fahren in gleiche Zielrichtung - mit Rechtsabbieger	12 bis 15 Uhr	Pkw, Pkw
6098067856	16,30104591	48,18821902	2023	9	Sat	91301	Wien	1	Ortsgebiet	2	Tageslicht	161	Auffahren im Kreuzungsbereich - auf stehendes Fahrzeug	18 bis 24 Uhr	Pkw, Pkw
6098068000	16,23145801	48,13798039	2023	9	Sat	92301	Wien	1	Ortsgebiet	2	Tageslicht	011	Abkommen rechts - auf der Geraden	12 bis 15 Uhr	Pkw
6098072921	16,35644528	48,17670704	2023	9	Wed	91001	Wien	1	Ortsgebiet	2	Tageslicht	121	Wechseln des Fahrstreifens mit und ohne Kollision - nach rechts	15 bis 18 Uhr	Pkw, Pkw, Pkw
6098072263	16,38603893	48,25620176	2023	9	Fri	92101	Wien	0	Freiland	2	Tageslicht	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	6 bis 9 Uhr	Lkw, Lkw, Pkw
6098071293	16,33832438	48,20866028	2023	9	Fri	91601	Wien	1	Ortsgebiet	2	Tageslicht	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	12 bis 15 Uhr	E-Scooter, Pkw
6098073094	16,34110709	48,14461933	2023	9	Sat	92301	Wien	1	Ortsgebiet	2	Tageslicht	711	Kollision mit haltenden oder parkenden Fahrzeugen - Fahrzeug h‰lt oder parkt rechts	12 bis 15 Uhr	Pkw
6098072978	16,37013462	48,17172756	2023	9	Mon	91001	Wien	1	Ortsgebiet	2	Tageslicht	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	12 bis 15 Uhr	Bus, Fahrrad
6098066008	16,38515292	48,17724179	2023	9	Sun	91001	Wien	1	Ortsgebiet	2	Tageslicht	711	Kollision mit haltenden oder parkenden Fahrzeugen - Fahrzeug h‰lt oder parkt rechts	15 bis 18 Uhr	Motorrad
6098072927	16,37923581	48,21259958	2023	9	Sat	90201	Wien	1	Ortsgebiet	4	Dunkelheit	451	Besonderer Gegenverkehr - z.B. Radwege, eigene Gleiskˆrper	0 bis 6 Uhr	Fahrrad, Pkw
6098072780	16,40151681	48,20124037	2023	9	Tue	90301	Wien	1	Ortsgebiet	2	Tageslicht	112	Kollision beim ‹berholen - ‹berholen links	12 bis 15 Uhr	Fahrrad, Fahrrad
6098068087	16,33263014	48,19815029	2023	9	Wed	91501	Wien	1	Ortsgebiet	2	Tageslicht	181	Kollision durch Einordnen - von rechts	15 bis 18 Uhr	E-Scooter, Pkw
6098069244	16,26413081	48,20119475	2023	9	Fri	91401	Wien	1	Ortsgebiet	2	Tageslicht	123	Wechseln des Fahrstreifens mit und ohne Kollision - nach links	15 bis 18 Uhr	Pkw, Schienenfahrzeug
6098064437	16,33937388	48,21905685	2023	9	Sun	91801	Wien	1	Ortsgebiet	2	Tageslicht	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	15 bis 18 Uhr	Fahrrad, Pkw
6098072368	16,38473602	48,16018138	2023	9	Sat	91001	Wien	1	Ortsgebiet	2	Tageslicht	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	15 bis 18 Uhr	Bus, Fahrrad
6098072294	16,39317542	48,26638368	2023	9	Sat	92101	Wien	1	Ortsgebiet	4	Dunkelheit	711	Kollision mit haltenden oder parkenden Fahrzeugen - Fahrzeug h‰lt oder parkt rechts	18 bis 24 Uhr	Pkw, Pkw
6098072717	16,36153397	48,17052224	2023	9	Fri	91001	Wien	1	Ortsgebiet	2	Tageslicht	811	Fahrzeug biegt nicht ab - vor Querstraﬂe, Fuﬂg‰nger von rechts	6 bis 9 Uhr	Fussgaenger:in, Pkw
6098066290	16,36590167	48,25481876	2023	9	Fri	91901	Wien	1	Ortsgebiet	2	Tageslicht	312	Kollision beim Rechtsabbiegen - Rechtsabbieger mit Geradeausfahrendem	12 bis 15 Uhr	Bus, Pkw
6098068314	16,39310176	48,26655166	2023	9	Sat	92101	Wien	1	Ortsgebiet	4	Dunkelheit	741	Kollision mit haltenden oder parkenden Fahrzeugen - Offene Wagent¸re Vorbeifahren links	18 bis 24 Uhr	Fahrrad, Pkw
6098068167	16,31523615	48,20921906	2023	9	Sat	91601	Wien	1	Ortsgebiet	2	Tageslicht	122	Wechseln des Fahrstreifens mit und ohne Kollision - nach rechts mit Abkommen rechts	9 bis 12 Uhr	Motorfahrrad, Pkw
6098072999	16,26698323	48,15127623	2023	9	Mon	92301	Wien	1	Ortsgebiet	2	Tageslicht	411	Kollision beim Abbiegen - entgegeng. Richtung - beim Linksabbiegen	9 bis 12 Uhr	Motorrad, Pkw
6098072249	16,39463886	48,27174872	2023	9	Fri	92101	Wien	1	Ortsgebiet	2	Tageslicht	172	Kollision beim R¸ckw‰rtsfahren	9 bis 12 Uhr	Pkw, Pkw
6098071297	16,38239321	48,20883724	2023	9	Sun	90101	Wien	1	Ortsgebiet	2	Tageslicht	241	Frontalkollision - auf der Geraden	12 bis 15 Uhr	Fahrrad, Fahrrad
6098068256	16,38769201	48,16620038	2023	9	Sat	91001	Wien	0	Freiland	4	Dunkelheit	883	Fuﬂg‰nger quert Fahrbahn - beim R¸ckw‰rtsfahren	18 bis 24 Uhr	Fussgaenger:in, Pkw
6098071985	16,32829972	48,20484755	2023	9	Mon	91501	Wien	1	Ortsgebiet	2	Tageslicht	612	Kollision beim Fahren in gleiche Zielrichtung - mit Linksabbieger	12 bis 15 Uhr	Pkw, Pkw
6098068286	16,28308562	48,19529296	2023	9	Tue	91401	Wien	1	Ortsgebiet	2	Tageslicht	851	Fuﬂg‰nger auf Fahrbahn - von rechts	15 bis 18 Uhr	Fussgaenger:in, Schienenfahrzeug
6098073061	16,30982577	48,12817045	2023	9	Thu	92301	Wien	1	Ortsgebiet	2	Tageslicht	948	Aus- oder Einfahrt - Kollision bei Haus-, Grundst¸cks-, Ein- oder Ausfahrt	9 bis 12 Uhr	Fahrrad, Pkw
6098073186	16,34206999	48,17678863	2023	9	Fri	91201	Wien	1	Ortsgebiet	2	Tageslicht	181	Kollision durch Einordnen - von rechts	12 bis 15 Uhr	Fahrrad, Pkw
6098072485	16,36308958	48,15181424	2023	9	Sat	91001	Wien	0	Freiland	2	Tageslicht	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	9 bis 12 Uhr	Motorrad, Pkw
6098069274	16,32148806	48,18867256	2023	9	Sat	91501	Wien	1	Ortsgebiet	2	Tageslicht	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	12 bis 15 Uhr	E-Scooter, Pkw
6098072571	16,39641115	48,18602846	2023	9	Tue	90301	Wien	1	Ortsgebiet	2	Tageslicht	051	Sturz vom oder im Fahrzeug - Sturz vom Fahrzeug	9 bis 12 Uhr	Motorrad
6098071711	16,34136895	48,20036776	2023	9	Tue	90701	Wien	1	Ortsgebiet	2	Tageslicht	231	Streifkollision - auf der Geraden	6 bis 9 Uhr	Fahrrad, Lkw
6098071938	16,30232888	48,19776731	2023	9	Tue	91401	Wien	1	Ortsgebiet	3	D‰mmerung	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	18 bis 24 Uhr	Pkw, Pkw
6098067050	16,41128536	48,21878619	2023	9	Mon	90201	Wien	1	Ortsgebiet	2	Tageslicht	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	12 bis 15 Uhr	Fahrrad, Pkw
6098067263	16,34065703	48,13551646	2023	9	Tue	92301	Wien	1	Ortsgebiet	2	Tageslicht	313	Kollision beim Rechtsabbiegen - Rechtsabbieger mit Rechtsabbieger	6 bis 9 Uhr	Lkw, Pkw
6098069264	16,32826926	48,19963865	2023	9	Fri	91501	Wien	1	Ortsgebiet	2	Tageslicht	312	Kollision beim Rechtsabbiegen - Rechtsabbieger mit Geradeausfahrendem	15 bis 18 Uhr	Fahrrad, Lkw
6098073179	16,38603705	48,21807662	2023	9	Wed	90201	Wien	1	Ortsgebiet	2	Tageslicht	622	Kollision beim Entgegenkommen - Linksabbieger m. entgegenkomm. Fahrzeug	6 bis 9 Uhr	Fahrrad, Pkw
6098072924	16,39851249	48,22248388	2023	9	Sat	90201	Wien	1	Ortsgebiet	2	Tageslicht	241	Frontalkollision - auf der Geraden	12 bis 15 Uhr	Fahrrad, Fahrrad
6098071930	16,4811672	48,16244896	2023	9	Tue	91101	Wien	1	Ortsgebiet	2	Tageslicht	721	Kollision mit haltenden oder parkenden Fahrzeugen - Fahrzeug h‰lt oder parkt links	12 bis 15 Uhr	Pkw
6098075701	16,30407135	48,18846606	2023	9	Mon	91401	Wien	1	Ortsgebiet	2	Tageslicht	890	Sonstige Fuﬂg‰ngerunf‰lle - Straﬂenaufsichts- oder Erhaltungsorgane	15 bis 18 Uhr	Fussgaenger:in, Pkw
6098068204	16,41003087	48,16379917	2023	9	Thu	91001	Wien	1	Ortsgebiet	2	Tageslicht	051	Sturz vom oder im Fahrzeug - Sturz vom Fahrzeug	18 bis 24 Uhr	Motorrad
6098071508	16,34396696	48,21071488	2023	9	Mon	90801	Wien	1	Ortsgebiet	3	D‰mmerung	823	beim Linksabbiegen - Fg.: gleiche Ann‰herungsrichtung	18 bis 24 Uhr	Fussgaenger:in, Schienenfahrzeug
6098075097	16,31840217	48,20185845	2023	9	Tue	91501	Wien	1	Ortsgebiet	2	Tageslicht	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	9 bis 12 Uhr	Lkw, Pkw, Pkw
6098075432	16,360304	48,2407406	2023	9	Wed	91901	Wien	1	Ortsgebiet	2	Tageslicht	852	Fuﬂg‰nger auf Fahrbahn - von links	9 bis 12 Uhr	Fussgaenger:in, Motorrad
6098075982	16,39790388	48,18417075	2023	9	Fri	90301	Wien	0	Freiland	2	Tageslicht	131	Auffahren auf fahrendes Fahrzeug - auf der Geraden	9 bis 12 Uhr	Motorrad, Pkw
6098069019	16,38833026	48,23961336	2023	9	Thu	92001	Wien	1	Ortsgebiet	2	Tageslicht	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	18 bis 24 Uhr	Pkw, Pkw
6098067034	16,372323	48,24133833	2023	9	Wed	92001	Wien	1	Ortsgebiet	2	Tageslicht	131	Auffahren auf fahrendes Fahrzeug - auf der Geraden	15 bis 18 Uhr	Pkw, Pkw, Pkw
6098072982	16,36659723	48,21850332	2023	9	Wed	90901	Wien	1	Ortsgebiet	2	Tageslicht	948	Aus- oder Einfahrt - Kollision bei Haus-, Grundst¸cks-, Ein- oder Ausfahrt	6 bis 9 Uhr	E-Scooter, Pkw
6098072741	16,36889467	48,21678261	2023	9	Thu	90101	Wien	1	Ortsgebiet	2	Tageslicht	451	Besonderer Gegenverkehr - z.B. Radwege, eigene Gleiskˆrper	18 bis 24 Uhr	E-Scooter, Pkw
6098073059	16,27100122	48,2436125	2023	9	Fri	91701	Wien	1	Ortsgebiet	2	Tageslicht	112	Kollision beim ‹berholen - ‹berholen links	15 bis 18 Uhr	Motorrad, Pkw
6098066012	16,37467012	48,19782965	2023	9	Wed	90401	Wien	1	Ortsgebiet	4	Dunkelheit	711	Kollision mit haltenden oder parkenden Fahrzeugen - Fahrzeug h‰lt oder parkt rechts	0 bis 6 Uhr	E-Scooter
6098072798	16,33437655	48,19363489	2023	9	Sat	91501	Wien	1	Ortsgebiet	2	Tageslicht	332	Kollision beim Umkehren - gleiche Richtung - im Streckenbereich	12 bis 15 Uhr	Pkw, Schienenfahrzeug
6098072744	16,38233051	48,20876499	2023	9	Tue	90101	Wien	1	Ortsgebiet	4	Dunkelheit	231	Streifkollision - auf der Geraden	18 bis 24 Uhr	Fahrrad, Fahrrad
6098072945	16,41573265	48,17500823	2023	9	Wed	91101	Wien	1	Ortsgebiet	2	Tageslicht	742	Kollision mit haltenden oder parkenden Fahrzeugen - Offene Wagent¸re Vorbeifahren rechts	9 bis 12 Uhr	Fahrrad, Pkw
6098075189	16,34993977	48,22910931	2023	9	Thu	91801	Wien	1	Ortsgebiet	2	Tageslicht	824	beim Linksabbiegen - Fg.: gegen Ann‰herungsrichtung	12 bis 15 Uhr	Fussgaenger:in, Pkw
6098068288	16,39403843	48,20566518	2023	9	Wed	90301	Wien	1	Ortsgebiet	2	Tageslicht	821	beim Rechtsabbiegen - Fg.: gleiche Ann‰herungsrichtung	9 bis 12 Uhr	Fussgaenger:in, Pkw
